"Uniprot_Accession","Uniprot_ID","REACTOME_ID","REACTOME_description"
"Q920B9","SP16H_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"A2AM29","AF9_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q7TSG2","CTDP1_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q63871","RPAB4_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q03147","CDK7_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P83940","ELOC_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q62383","SPT6H_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P62876","RPAB5_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q9ESC8","AFF4_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"O70422","TF2H4_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q8C4Y3","NELFB_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q61458","CCNH_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P62869","ELOB_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q9QWV9","CCNT1_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"O08740","RPB11_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P61219","RPAB2_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P63271","SPT4A_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q80UW8","RPAB1_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"O08856","ELL_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P51949","MAT1_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P97760","RPB3_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q8CFI7","RPB2_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P19426","NELFE_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q99J95","CDK9_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q9DBA9","TF2H1_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q8R0A0","T2FB_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q91ZD6","EAF2_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P10711","TCEA1_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q8K2X8","TF2H5_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q8CB77","ELOA1_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q8BG30","NELFA_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q08943","SSRP1_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P60898","RPB9_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P49135","ERCC3_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"Q8C1D8","IWS1_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P62488","RPB7_MOUSE","R-MMU-112382","Formation of RNA Pol II elongation complex "
"P81122","IRS2_MOUSE","R-MMU-112399","IRS-mediated signalling"
"P42337","PK3CA_MOUSE","R-MMU-112399","IRS-mediated signalling"
"P35569","IRS1_MOUSE","R-MMU-112399","IRS-mediated signalling"
"Q8BTI9","PK3CB_MOUSE","R-MMU-112399","IRS-mediated signalling"
"P26450","P85A_MOUSE","R-MMU-112399","IRS-mediated signalling"
"O08908","P85B_MOUSE","R-MMU-112399","IRS-mediated signalling"
"Q62048","PEA15_MOUSE","R-MMU-112409","RAF-independent MAPK1/3 activation"
"Q63844","MK03_MOUSE","R-MMU-112409","RAF-independent MAPK1/3 activation"
"Q9ESS0","DUS10_MOUSE","R-MMU-112409","RAF-independent MAPK1/3 activation"
"Q05922","DUS2_MOUSE","R-MMU-112409","RAF-independent MAPK1/3 activation"
"Q9DBB1","DUS6_MOUSE","R-MMU-112409","RAF-independent MAPK1/3 activation"
"P63085","MK01_MOUSE","R-MMU-112409","RAF-independent MAPK1/3 activation"
"P28563","DUS1_MOUSE","R-MMU-112409","RAF-independent MAPK1/3 activation"
"Q8BFV3","DUS4_MOUSE","R-MMU-112409","RAF-independent MAPK1/3 activation"
"Q91Z46","DUS7_MOUSE","R-MMU-112409","RAF-independent MAPK1/3 activation"
"O09112","DUS8_MOUSE","R-MMU-112409","RAF-independent MAPK1/3 activation"
"P52332","JAK1_MOUSE","R-MMU-112411","MAPK1 (ERK2) activation"
"Q9R117","TYK2_MOUSE","R-MMU-112411","MAPK1 (ERK2) activation"
"P63085","MK01_MOUSE","R-MMU-112411","MAPK1 (ERK2) activation"
"Q62120","JAK2_MOUSE","R-MMU-112411","MAPK1 (ERK2) activation"
"Q63932","MP2K2_MOUSE","R-MMU-112411","MAPK1 (ERK2) activation"
"P22272","IL6RA_MOUSE","R-MMU-112411","MAPK1 (ERK2) activation"
"P08505","IL6_MOUSE","R-MMU-112411","MAPK1 (ERK2) activation"
"P35235","PTN11_MOUSE","R-MMU-112411","MAPK1 (ERK2) activation"
"Q00560","IL6RB_MOUSE","R-MMU-112411","MAPK1 (ERK2) activation"
"Q62245","SOS1_MOUSE","R-MMU-112412","SOS-mediated signalling"
"P35569","IRS1_MOUSE","R-MMU-112412","SOS-mediated signalling"
"P81122","IRS2_MOUSE","R-MMU-112412","SOS-mediated signalling"
"Q60631","GRB2_MOUSE","R-MMU-112412","SOS-mediated signalling"
"P51949","MAT1_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q8BG30","NELFA_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"O55201","SPT5H_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"P62876","RPAB5_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q9DBA9","TF2H1_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"O08740","RPB11_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q923G2","RPAB3_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q922L6","NELFD_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q8CFI7","RPB2_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q9D7M8","RPB4_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"P61219","RPAB2_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q9JIB4","TF2H2_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"O08811","ERCC2_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q03147","CDK7_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"P63271","SPT4A_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q9CQ49","NCBP2_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q7TSG2","CTDP1_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q8R0A0","T2FB_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"P60898","RPB9_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"P08775","RPB1_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"P19426","NELFE_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"P97760","RPB3_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q8K2X8","TF2H5_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q80UW8","RPAB1_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q8VD76","TF2H3_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q8C4Y3","NELFB_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"P62488","RPB7_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"O70422","TF2H4_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q3UYV9","NCBP1_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q61458","CCNH_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"P49135","ERCC3_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q3THK3","T2FA_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q63871","RPAB4_MOUSE","R-MMU-113418","Formation of the Early Elongation Complex"
"Q7TNP2","2AAB_MOUSE","R-MMU-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1"
"Q9Z176","P2R3D_MOUSE","R-MMU-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1"
"Q76MZ3","2AAA_MOUSE","R-MMU-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1"
"P13405","RB_MOUSE","R-MMU-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1"
"P33609","DPOLA_MOUSE","R-MMU-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1"
"P62715","PP2AB_MOUSE","R-MMU-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1"
"P33610","PRI2_MOUSE","R-MMU-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1"
"P20664","PRI1_MOUSE","R-MMU-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1"
"P33611","DPOA2_MOUSE","R-MMU-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1"
"P63330","PP2AA_MOUSE","R-MMU-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1"
"P70444","BID_MOUSE","R-MMU-114294","Activation, translocation and oligomerization of BAX"
"Q07813","BAX_MOUSE","R-MMU-114294","Activation, translocation and oligomerization of BAX"
"D3YWQ0","DGKI_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"Q9QZC1","TRPC3_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"P23298","KPCL_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"Q61143","TRPC6_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"Q80UP3","DGKZ_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"D3YXJ0","DGKH_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"Q6NS52","DGKB_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"Q9Z329","ITPR2_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"Q02111","KPCT_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"Q9WVC5","TRPC7_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"P11881","ITPR1_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"Q91WG7","DGKG_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"E9PUQ8","DGKD_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"P70227","ITPR3_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"O88673","DGKA_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"Q6P5E8","DGKQ_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"P16054","KPCE_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"Q9R1C6","DGKE_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"P28867","KPCD_MOUSE","R-MMU-114508","Effects of PIP2 hydrolysis"
"P63318","KPCG_MOUSE","R-MMU-114516","Disinhibition of SNARE formation"
"P68404","KPCB_MOUSE","R-MMU-114516","Disinhibition of SNARE formation"
"Q60770","STXB3_MOUSE","R-MMU-114516","Disinhibition of SNARE formation"
"P20444","KPCA_MOUSE","R-MMU-114516","Disinhibition of SNARE formation"
"P70452","STX4_MOUSE","R-MMU-114516","Disinhibition of SNARE formation"
"Q9R0C8","VAV3_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q64143","P55G_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P63001","RAC1_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q9QUI0","RHOA_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q9JL99","CLC1B_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q60992","VAV2_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"D7PDD4","G6B_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q5SW28","PI3R5_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P27870","VAV_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P35235","PTN11_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"O08908","P85B_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P48025","KSYK_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q8CIH5","PLCG2_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P39688","FYN_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q05144","RAC2_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P11087","CO1A1_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q8BTI9","PK3CB_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q60787","LCP2_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P06240","LCK_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"O54957","LAT_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P26450","P85A_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P29351","PTN6_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P20491","FCERG_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P42337","PK3CA_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P84096","RHOG_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q01149","CO1A2_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P0C191","GPVI_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q9JHG7","PK3CG_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q9Z2A0","PDPK1_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P25911","LYN_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q62011","PDPN_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q3U6Q4","PI3R6_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P60766","CDC42_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"P62746","RHOB_MOUSE","R-MMU-114604","GPVI-mediated activation cascade"
"Q9CZP7","CD37L_MOUSE","R-MMU-114608","Platelet degranulation "
"P39876","TIMP3_MOUSE","R-MMU-114608","Platelet degranulation "
"Q3UJK4","GTPB2_MOUSE","R-MMU-114608","Platelet degranulation "
"P40240","CD9_MOUSE","R-MMU-114608","Platelet degranulation "
"Q06194","FA8_MOUSE","R-MMU-114608","Platelet degranulation "
"Q78IK4","MIC27_MOUSE","R-MMU-114608","Platelet degranulation "
"Q921I1","TRFE_MOUSE","R-MMU-114608","Platelet degranulation "
"Q9WVA4","TAGL2_MOUSE","R-MMU-114608","Platelet degranulation "
"P12032","TIMP1_MOUSE","R-MMU-114608","Platelet degranulation "
"Q00623","APOA1_MOUSE","R-MMU-114608","Platelet degranulation "
"Q08761","PROS_MOUSE","R-MMU-114608","Platelet degranulation "
"Q6GU68","ISLR_MOUSE","R-MMU-114608","Platelet degranulation "
"Q01339","APOH_MOUSE","R-MMU-114608","Platelet degranulation "
"P97946","VEGFD_MOUSE","R-MMU-114608","Platelet degranulation "
"O88342","WDR1_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8K1B8","URP2_MOUSE","R-MMU-114608","Platelet degranulation "
"Q91VU0","FAM3C_MOUSE","R-MMU-114608","Platelet degranulation "
"Q922Q9","CHID1_MOUSE","R-MMU-114608","Platelet degranulation "
"P26039","TLN1_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8C7K6","PCYXL_MOUSE","R-MMU-114608","Platelet degranulation "
"P56203","CATW_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8C522","ENDD1_MOUSE","R-MMU-114608","Platelet degranulation "
"Q61592","GAS6_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8BZW8","NHLC2_MOUSE","R-MMU-114608","Platelet degranulation "
"O54890","ITB3_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8BGA2","LHPL2_MOUSE","R-MMU-114608","Platelet degranulation "
"P27090","TGFB2_MOUSE","R-MMU-114608","Platelet degranulation "
"P07361","A1AG2_MOUSE","R-MMU-114608","Platelet degranulation "
"Q9CXI5","MANF_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8BH02","TOR4A_MOUSE","R-MMU-114608","Platelet degranulation "
"Q61508","ECM1_MOUSE","R-MMU-114608","Platelet degranulation "
"P43025","TETN_MOUSE","R-MMU-114608","Platelet degranulation "
"P07724","ALBU_MOUSE","R-MMU-114608","Platelet degranulation "
"Q08048","HGF_MOUSE","R-MMU-114608","Platelet degranulation "
"Q06335","APLP2_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8K0E8","FIBB_MOUSE","R-MMU-114608","Platelet degranulation "
"P31240","PDGFB_MOUSE","R-MMU-114608","Platelet degranulation "
"P20918","PLMN_MOUSE","R-MMU-114608","Platelet degranulation "
"Q08481","PECA1_MOUSE","R-MMU-114608","Platelet degranulation "
"P35441","TSP1_MOUSE","R-MMU-114608","Platelet degranulation "
"P57785","LFTY2_MOUSE","R-MMU-114608","Platelet degranulation "
"P47867","SCG3_MOUSE","R-MMU-114608","Platelet degranulation "
"P03953","CFAD_MOUSE","R-MMU-114608","Platelet degranulation "
"Q61704","ITIH3_MOUSE","R-MMU-114608","Platelet degranulation "
"Q9DD06","RARR2_MOUSE","R-MMU-114608","Platelet degranulation "
"P20065","TYB4_MOUSE","R-MMU-114608","Platelet degranulation "
"Q9ESB3","HRG_MOUSE","R-MMU-114608","Platelet degranulation "
"Q99P58","RB27B_MOUSE","R-MMU-114608","Platelet degranulation "
"P70274","SEPP1_MOUSE","R-MMU-114608","Platelet degranulation "
"Q9QUM0","ITA2B_MOUSE","R-MMU-114608","Platelet degranulation "
"P48036","ANXA5_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8BH61","F13A_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8K1I3","SPP24_MOUSE","R-MMU-114608","Platelet degranulation "
"Q07797","LG3BP_MOUSE","R-MMU-114608","Platelet degranulation "
"Q64280","LFTY1_MOUSE","R-MMU-114608","Platelet degranulation "
"P41731","CD63_MOUSE","R-MMU-114608","Platelet degranulation "
"P63260","ACTG_MOUSE","R-MMU-114608","Platelet degranulation "
"Q01102","LYAM3_MOUSE","R-MMU-114608","Platelet degranulation "
"Q9Z126","PLF4_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8R422","CD109_MOUSE","R-MMU-114608","Platelet degranulation "
"E9PV24","FIBA_MOUSE","R-MMU-114608","Platelet degranulation "
"Q00896","A1AT3_MOUSE","R-MMU-114608","Platelet degranulation "
"Q00731","VEGFA_MOUSE","R-MMU-114608","Platelet degranulation "
"Q921M7","CYRIB_MOUSE","R-MMU-114608","Platelet degranulation "
"Q9JKS5","HABP4_MOUSE","R-MMU-114608","Platelet degranulation "
"Q06890","CLUS_MOUSE","R-MMU-114608","Platelet degranulation "
"Q9JHK5","PLEK_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8BXZ1","TMX3_MOUSE","R-MMU-114608","Platelet degranulation "
"P11276","FINC_MOUSE","R-MMU-114608","Platelet degranulation "
"Q9R0Q1","SYTL4_MOUSE","R-MMU-114608","Platelet degranulation "
"P0DP26","CALM1_MOUSE","R-MMU-114608","Platelet degranulation "
"P29699","FETUA_MOUSE","R-MMU-114608","Platelet degranulation "
"Q64727","VINC_MOUSE","R-MMU-114608","Platelet degranulation "
"E9Q137","TX264_MOUSE","R-MMU-114608","Platelet degranulation "
"Q6GQT1","A2MG_MOUSE","R-MMU-114608","Platelet degranulation "
"Q61207","SAP_MOUSE","R-MMU-114608","Platelet degranulation "
"P97290","IC1_MOUSE","R-MMU-114608","Platelet degranulation "
"P13609","SRGN_MOUSE","R-MMU-114608","Platelet degranulation "
"P97953","VEGFC_MOUSE","R-MMU-114608","Platelet degranulation "
"Q9DB73","NB5R1_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8BTM8","FLNA_MOUSE","R-MMU-114608","Platelet degranulation "
"Q64324","STXB2_MOUSE","R-MMU-114608","Platelet degranulation "
"E9Q236","MRP4_MOUSE","R-MMU-114608","Platelet degranulation "
"P07214","SPRC_MOUSE","R-MMU-114608","Platelet degranulation "
"B2RPV6","MMRN1_MOUSE","R-MMU-114608","Platelet degranulation "
"P68368","TBA4A_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8CIZ8","VWF_MOUSE","R-MMU-114608","Platelet degranulation "
"P08228","SODC_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8R127","SCPDL_MOUSE","R-MMU-114608","Platelet degranulation "
"P12023","A4_MOUSE","R-MMU-114608","Platelet degranulation "
"Q8VCM7","FIBG_MOUSE","R-MMU-114608","Platelet degranulation "
"Q61247","A2AP_MOUSE","R-MMU-114608","Platelet degranulation "
"P22777","PAI1_MOUSE","R-MMU-114608","Platelet degranulation "
"Q7TPR4","ACTN1_MOUSE","R-MMU-114608","Platelet degranulation "
"P20033","PDGFA_MOUSE","R-MMU-114608","Platelet degranulation "
"P05064","ALDOA_MOUSE","R-MMU-114608","Platelet degranulation "
"P09535","IGF2_MOUSE","R-MMU-114608","Platelet degranulation "
"A6X935","ITIH4_MOUSE","R-MMU-114608","Platelet degranulation "
"P17047","LAMP2_MOUSE","R-MMU-114608","Platelet degranulation "
"B2KF05","BRPF3_MOUSE","R-MMU-114608","Platelet degranulation "
"P05017","IGF1_MOUSE","R-MMU-114608","Platelet degranulation "
"Q63805","A1AG3_MOUSE","R-MMU-114608","Platelet degranulation "
"P49766","VEGFB_MOUSE","R-MMU-114608","Platelet degranulation "
"Q9CZ30","OLA1_MOUSE","R-MMU-114608","Platelet degranulation "
"P57780","ACTN4_MOUSE","R-MMU-114608","Platelet degranulation "
"O88783","FA5_MOUSE","R-MMU-114608","Platelet degranulation "
"P17125","TGFB3_MOUSE","R-MMU-114608","Platelet degranulation "
"P01132","EGF_MOUSE","R-MMU-114608","Platelet degranulation "
"Q19LI2","A1BG_MOUSE","R-MMU-114608","Platelet degranulation "
"O88384","VTI1B_MOUSE","R-MMU-114608","Platelet degranulation "
"Q08857","CD36_MOUSE","R-MMU-114608","Platelet degranulation "
"Q9JI91","ACTN2_MOUSE","R-MMU-114608","Platelet degranulation "
"P04202","TGFB1_MOUSE","R-MMU-114608","Platelet degranulation "
"Q60590","A1AG1_MOUSE","R-MMU-114608","Platelet degranulation "
